Rowid,Country,State lgd code,State,Year,Name of the coal field,Type of coal,Depth of the reserve,Type of reserve,Coal reserved quantity
3093,India,27,Maharashtra,2017,KAMPTEE,NON-COKING,300-600,PROVED,305.94
3094,India,27,Maharashtra,2017,KAMPTEE,NON-COKING,600-1200,INDICATED,13.69
3095,India,27,Maharashtra,2017,KAMPTEE,NON-COKING,600-1200,INFERRED,138.72
3096,India,27,Maharashtra,2017,KAMPTEE,NON-COKING,600-1200,PROVED,8.03
3097,India,27,Maharashtra,2017,NAND-BANDER,NON-COKING,0-300,INDICATED,298.36
3098,India,27,Maharashtra,2017,NAND-BANDER,NON-COKING,0-300,PROVED,397.69
3099,India,27,Maharashtra,2017,NAND-BANDER,NON-COKING,300-600,INDICATED,177.06
3100,India,27,Maharashtra,2017,NAND-BANDER,NON-COKING,300-600,PROVED,204.37
3101,India,27,Maharashtra,2017,NAND-BANDER,NON-COKING,600-1200,INDICATED,16.76
3102,India,27,Maharashtra,2017,UMRER-MAKARDHOKRA,NON-COKING,0-300,INFERRED,65.53
3103,India,27,Maharashtra,2017,UMRER-MAKARDHOKRA,NON-COKING,0-300,PROVED,308.41
3104,India,27,Maharashtra,2017,UMRER-MAKARDHOKRA,NON-COKING,300-600,INFERRED,83.22
3105,India,27,Maharashtra,2017,UMRER-MAKARDHOKRA,NON-COKING,600-1200,INFERRED,11.95
3106,India,27,Maharashtra,2017,WARDHA VALLEY,NON-COKING,0-300,INDICATED,757.95
3107,India,27,Maharashtra,2017,WARDHA VALLEY,NON-COKING,0-300,INFERRED,294.86
3108,India,27,Maharashtra,2017,WARDHA VALLEY,NON-COKING,0-300,PROVED,4149.65
3109,India,27,Maharashtra,2017,WARDHA VALLEY,NON-COKING,300-600,INDICATED,934.74
3110,India,27,Maharashtra,2017,WARDHA VALLEY,NON-COKING,300-600,INFERRED,1146.05
3111,India,27,Maharashtra,2017,WARDHA VALLEY,NON-COKING,300-600,PROVED,250.33
3112,India,27,Maharashtra,2017,WARDHA VALLEY,NON-COKING,600-1200,INDICATED,30.58
3113,India,27,Maharashtra,2017,WARDHA VALLEY,NON-COKING,600-1200,INFERRED,26.99
3114,India,27,Maharashtra,2018,BOKHARA,NON-COKING,0-300,INFERRED,20
3115,India,27,Maharashtra,2018,BOKHARA,NON-COKING,0-300,PROVED,10
3116,India,27,Maharashtra,2018,KAMPTEE,NON-COKING,0-300,INDICATED,383.63
3117,India,27,Maharashtra,2018,KAMPTEE,NON-COKING,0-300,INFERRED,40.02
3118,India,27,Maharashtra,2018,KAMPTEE,NON-COKING,0-300,PROVED,1483.92
3119,India,27,Maharashtra,2018,KAMPTEE,NON-COKING,300-600,INDICATED,460.78
3120,India,27,Maharashtra,2018,KAMPTEE,NON-COKING,300-600,INFERRED,220.8
3121,India,27,Maharashtra,2018,KAMPTEE,NON-COKING,300-600,PROVED,325.95
3122,India,27,Maharashtra,2018,KAMPTEE,NON-COKING,600-1200,INDICATED,13.69
3123,India,27,Maharashtra,2018,KAMPTEE,NON-COKING,600-1200,INFERRED,138.72
3124,India,27,Maharashtra,2018,KAMPTEE,NON-COKING,600-1200,PROVED,8.03
3125,India,27,Maharashtra,2018,NAND-BANDER,NON-COKING,0-300,INDICATED,298.36
3126,India,27,Maharashtra,2018,NAND-BANDER,NON-COKING,0-300,PROVED,397.69
3127,India,27,Maharashtra,2018,NAND-BANDER,NON-COKING,300-600,INDICATED,177.06
3128,India,27,Maharashtra,2018,NAND-BANDER,NON-COKING,300-600,PROVED,204.37
3129,India,27,Maharashtra,2018,NAND-BANDER,NON-COKING,600-1200,INDICATED,16.76
3130,India,27,Maharashtra,2018,UMRER-MAKARDHOKRA,NON-COKING,0-300,INFERRED,65.53
3131,India,27,Maharashtra,2018,UMRER-MAKARDHOKRA,NON-COKING,0-300,PROVED,308.41
3132,India,27,Maharashtra,2018,UMRER-MAKARDHOKRA,NON-COKING,300-600,INFERRED,83.22
3133,India,27,Maharashtra,2018,UMRER-MAKARDHOKRA,NON-COKING,600-1200,INFERRED,11.95
3134,India,27,Maharashtra,2018,WARDHA VALLEY,NON-COKING,0-300,INDICATED,757.95
3135,India,27,Maharashtra,2018,WARDHA VALLEY,NON-COKING,0-300,INFERRED,294.86
3136,India,27,Maharashtra,2018,WARDHA VALLEY,NON-COKING,0-300,PROVED,4188.28
3137,India,27,Maharashtra,2018,WARDHA VALLEY,NON-COKING,300-600,INDICATED,934.74
3138,India,27,Maharashtra,2018,WARDHA VALLEY,NON-COKING,300-600,INFERRED,1146.05
3139,India,27,Maharashtra,2018,WARDHA VALLEY,NON-COKING,300-600,PROVED,250.9
3140,India,27,Maharashtra,2018,WARDHA VALLEY,NON-COKING,600-1200,INDICATED,30.58
3141,India,27,Maharashtra,2018,WARDHA VALLEY,NON-COKING,600-1200,INFERRED,26.99
3142,India,27,Maharashtra,2019,BOKHARA,NON-COKING,0-300,INFERRED,20
3143,India,27,Maharashtra,2019,BOKHARA,NON-COKING,0-300,PROVED,10
3144,India,27,Maharashtra,2019,KAMPTEE,NON-COKING,0-300,INDICATED,387.19
3145,India,27,Maharashtra,2019,KAMPTEE,NON-COKING,0-300,INFERRED,28.73
3146,India,27,Maharashtra,2019,KAMPTEE,NON-COKING,0-300,PROVED,1492.03
3147,India,27,Maharashtra,2019,KAMPTEE,NON-COKING,300-600,INDICATED,478.38
3148,India,27,Maharashtra,2019,KAMPTEE,NON-COKING,300-600,INFERRED,48.2
3149,India,27,Maharashtra,2019,KAMPTEE,NON-COKING,300-600,PROVED,494.5
3150,India,27,Maharashtra,2019,KAMPTEE,NON-COKING,600-1200,INDICATED,72.34
3151,India,27,Maharashtra,2019,KAMPTEE,NON-COKING,600-1200,INFERRED,30.28
3152,India,27,Maharashtra,2019,KAMPTEE,NON-COKING,600-1200,PROVED,59.71
3153,India,27,Maharashtra,2019,NAND-BANDER,NON-COKING,0-300,INDICATED,348.01
3154,India,27,Maharashtra,2019,NAND-BANDER,NON-COKING,0-300,INFERRED,102.06
3155,India,27,Maharashtra,2019,NAND-BANDER,NON-COKING,0-300,PROVED,446.81
3156,India,27,Maharashtra,2019,NAND-BANDER,NON-COKING,300-600,INDICATED,227.38
3157,India,27,Maharashtra,2019,NAND-BANDER,NON-COKING,300-600,INFERRED,15.58
3158,India,27,Maharashtra,2019,NAND-BANDER,NON-COKING,300-600,PROVED,244.63
3159,India,27,Maharashtra,2019,NAND-BANDER,NON-COKING,600-1200,INDICATED,20.8
3160,India,27,Maharashtra,2019,NAND-BANDER,NON-COKING,600-1200,INFERRED,0.06
3161,India,27,Maharashtra,2019,UMRER-MAKARDHOKRA,NON-COKING,0-300,INFERRED,65.53
3162,India,27,Maharashtra,2019,UMRER-MAKARDHOKRA,NON-COKING,0-300,PROVED,308.41
3163,India,27,Maharashtra,2019,UMRER-MAKARDHOKRA,NON-COKING,300-600,INFERRED,83.22
3164,India,27,Maharashtra,2019,UMRER-MAKARDHOKRA,NON-COKING,600-1200,INFERRED,11.95
3165,India,27,Maharashtra,2019,WARDHA VALLEY,NON-COKING,0-300,INDICATED,757.95
3166,India,27,Maharashtra,2019,WARDHA VALLEY,NON-COKING,0-300,INFERRED,267.94
3167,India,27,Maharashtra,2019,WARDHA VALLEY,NON-COKING,0-300,PROVED,4245.97
3168,India,27,Maharashtra,2019,WARDHA VALLEY,NON-COKING,300-600,INDICATED,934.74
3169,India,27,Maharashtra,2019,WARDHA VALLEY,NON-COKING,300-600,INFERRED,1146.05
3170,India,27,Maharashtra,2019,WARDHA VALLEY,NON-COKING,300-600,PROVED,271.14
3171,India,27,Maharashtra,2019,WARDHA VALLEY,NON-COKING,600-1200,INDICATED,30.58
3172,India,27,Maharashtra,2019,WARDHA VALLEY,NON-COKING,600-1200,INFERRED,26.99
3173,India,27,Maharashtra,2020,BOKHARA,NON-COKING,0-300,INFERRED,20
3174,India,27,Maharashtra,2020,BOKHARA,NON-COKING,0-300,PROVED,10
3175,India,27,Maharashtra,2020,KAMPTEE,NON-COKING,0-300,INDICATED,387.19
3176,India,27,Maharashtra,2020,KAMPTEE,NON-COKING,0-300,INFERRED,28.73
3177,India,27,Maharashtra,2020,KAMPTEE,NON-COKING,0-300,PROVED,1492.03
3178,India,27,Maharashtra,2020,KAMPTEE,NON-COKING,300-600,INDICATED,478.38
3179,India,27,Maharashtra,2020,KAMPTEE,NON-COKING,300-600,INFERRED,48.2
3180,India,27,Maharashtra,2020,KAMPTEE,NON-COKING,300-600,PROVED,494.5
3181,India,27,Maharashtra,2020,KAMPTEE,NON-COKING,600-1200,INDICATED,72.34
3182,India,27,Maharashtra,2020,KAMPTEE,NON-COKING,600-1200,INFERRED,30.28
3183,India,27,Maharashtra,2020,KAMPTEE,NON-COKING,600-1200,PROVED,59.71
3184,India,27,Maharashtra,2020,NAND-BANDER,NON-COKING,0-300,INDICATED,348.01
3185,India,27,Maharashtra,2020,NAND-BANDER,NON-COKING,0-300,INFERRED,102.06
3186,India,27,Maharashtra,2020,NAND-BANDER,NON-COKING,0-300,PROVED,446.81
3187,India,27,Maharashtra,2020,NAND-BANDER,NON-COKING,300-600,INDICATED,227.38
3188,India,27,Maharashtra,2020,NAND-BANDER,NON-COKING,300-600,INFERRED,15.58
3189,India,27,Maharashtra,2020,NAND-BANDER,NON-COKING,300-600,PROVED,244.63
3190,India,27,Maharashtra,2020,NAND-BANDER,NON-COKING,600-1200,INDICATED,20.8
3191,India,27,Maharashtra,2020,NAND-BANDER,NON-COKING,600-1200,INFERRED,0.06
3192,India,27,Maharashtra,2020,UMRER-MAKARDHOKRA,NON-COKING,0-300,INFERRED,65.53
3193,India,27,Maharashtra,2020,UMRER-MAKARDHOKRA,NON-COKING,0-300,PROVED,308.41
3194,India,27,Maharashtra,2020,UMRER-MAKARDHOKRA,NON-COKING,300-600,INFERRED,83.22
3195,India,27,Maharashtra,2020,UMRER-MAKARDHOKRA,NON-COKING,600-1200,INFERRED,11.95
3196,India,27,Maharashtra,2020,WARDHA VALLEY,NON-COKING,0-300,INDICATED,757.95
3197,India,27,Maharashtra,2020,WARDHA VALLEY,NON-COKING,0-300,INFERRED,267.94
3198,India,27,Maharashtra,2020,WARDHA VALLEY,NON-COKING,0-300,PROVED,4283.79
3199,India,27,Maharashtra,2020,WARDHA VALLEY,NON-COKING,300-600,INDICATED,934.74
3200,India,27,Maharashtra,2020,WARDHA VALLEY,NON-COKING,300-600,INFERRED,1146.05
3201,India,27,Maharashtra,2020,WARDHA VALLEY,NON-COKING,300-600,PROVED,283.86
3202,India,27,Maharashtra,2020,WARDHA VALLEY,NON-COKING,600-1200,INDICATED,30.58
3203,India,27,Maharashtra,2020,WARDHA VALLEY,NON-COKING,600-1200,INFERRED,26.99
3204,India,28,Andhra Pradesh,2011,GODAVARI,NON-COKING,0-300,INDICATED,2068.7963407380379113895276
3205,India,28,Andhra Pradesh,2011,GODAVARI,NON-COKING,0-300,INFERRED,86.3283122811699873605168
3206,India,28,Andhra Pradesh,2011,GODAVARI,NON-COKING,0-300,PROVED,3499.9366448022817288770630
3207,India,28,Andhra Pradesh,2011,GODAVARI,NON-COKING,300-600,INDICATED,2783.7246574771948477259096
3208,India,28,Andhra Pradesh,2011,GODAVARI,NON-COKING,300-600,INFERRED,383.2899693358220154461946
3209,India,28,Andhra Pradesh,2011,GODAVARI,NON-COKING,300-600,PROVED,1944.204094279010938865414
3210,India,28,Andhra Pradesh,2011,GODAVARI,NON-COKING,600-1200,INDICATED,849.7723433570490845729850
3211,India,28,Andhra Pradesh,2011,GODAVARI,NON-COKING,600-1200,INFERRED,1306.0439677860845378672102
3212,India,28,Andhra Pradesh,2011,GODAVARI,NON-COKING,600-1200,PROVED,5.216743477066899018934
3213,India,28,Andhra Pradesh,2012,GODAVARI,NON-COKING,0-300,INDICATED,1995.2402577113946352225582
3214,India,28,Andhra Pradesh,2012,GODAVARI,NON-COKING,0-300,INFERRED,89.2356210054679445665744
3215,India,28,Andhra Pradesh,2012,GODAVARI,NON-COKING,0-300,PROVED,3574.3250621814457911796376
3216,India,28,Andhra Pradesh,2012,GODAVARI,NON-COKING,300-600,INDICATED,2759.7334989922119065073738
3217,India,28,Andhra Pradesh,2012,GODAVARI,NON-COKING,300-600,INFERRED,354.2520511499912089969822
3218,India,28,Andhra Pradesh,2012,GODAVARI,NON-COKING,300-600,PROVED,2017.6136395675343583183684
3219,India,28,Andhra Pradesh,2012,GODAVARI,NON-COKING,600-1200,INDICATED,845.0596896991144926502626
3220,India,28,Andhra Pradesh,2012,GODAVARI,NON-COKING,600-1200,INFERRED,1335.0936089909649328535438
3221,India,28,Andhra Pradesh,2012,GODAVARI,NON-COKING,600-1200,PROVED,15.5388617502296059541506
3222,India,28,Andhra Pradesh,2013,GODAVARI,NON-COKING,0-300,INDICATED,1995.2402577113946352225582
3223,India,28,Andhra Pradesh,2013,GODAVARI,NON-COKING,0-300,INFERRED,89.2356210054679445665744
3224,India,28,Andhra Pradesh,2013,GODAVARI,NON-COKING,0-300,PROVED,3574.3250621814457911796376
3225,India,28,Andhra Pradesh,2013,GODAVARI,NON-COKING,300-600,INDICATED,2759.7334989922119065073738
3226,India,28,Andhra Pradesh,2013,GODAVARI,NON-COKING,300-600,INFERRED,362.6047022228230416958372
3227,India,28,Andhra Pradesh,2013,GODAVARI,NON-COKING,300-600,PROVED,2028.1116031264408933104030
3228,India,28,Andhra Pradesh,2013,GODAVARI,NON-COKING,600-1200,INDICATED,845.0596896991144926502626
3229,India,28,Andhra Pradesh,2013,GODAVARI,NON-COKING,600-1200,INFERRED,1335.0936089909649328535438
3230,India,28,Andhra Pradesh,2013,GODAVARI,NON-COKING,600-1200,PROVED,27.2267117426693774639870
3231,India,28,Andhra Pradesh,2014,GODAVARI,NON-COKING,0-300,INDICATED,2098.9831147907283944766176
3232,India,28,Andhra Pradesh,2014,GODAVARI,NON-COKING,0-300,INFERRED,89.2356210054679445665744
3233,India,28,Andhra Pradesh,2014,GODAVARI,NON-COKING,0-300,PROVED,3594.9986062753951763928738
3234,India,28,Andhra Pradesh,2014,GODAVARI,NON-COKING,300-600,INDICATED,2727.5010581153682236926344
3235,India,28,Andhra Pradesh,2014,GODAVARI,NON-COKING,300-600,INFERRED,374.257383158114047594310
3236,India,28,Andhra Pradesh,2014,GODAVARI,NON-COKING,300-600,PROVED,2073.80206987221221674028
3237,India,28,Andhra Pradesh,2014,GODAVARI,NON-COKING,600-1200,INDICATED,841.8475824795272334790538
3238,India,28,Andhra Pradesh,2014,GODAVARI,NON-COKING,600-1200,INFERRED,1335.0936089909649328535438
3239,India,28,Andhra Pradesh,2014,GODAVARI,NON-COKING,600-1200,PROVED,34.0084782628563461886012
3240,India,28,Andhra Pradesh,2015,GODAVARI,NON-COKING,0-300,INDICATED,482.46
3241,India,28,Andhra Pradesh,2015,GODAVARI,NON-COKING,0-300,INFERRED,45.03
3242,India,28,Andhra Pradesh,2015,GODAVARI,NON-COKING,300-600,INDICATED,584.72
3243,India,28,Andhra Pradesh,2015,GODAVARI,NON-COKING,300-600,INFERRED,107.75
3244,India,28,Andhra Pradesh,2015,GODAVARI,NON-COKING,600-1200,INDICATED,81.87
3245,India,28,Andhra Pradesh,2015,GODAVARI,NON-COKING,600-1200,INFERRED,278.87
3246,India,28,Andhra Pradesh,2016,GODAVARI,NON-COKING,0-300,INDICATED,482.46
3247,India,28,Andhra Pradesh,2016,GODAVARI,NON-COKING,0-300,INFERRED,45.03
3248,India,28,Andhra Pradesh,2016,GODAVARI,NON-COKING,300-600,INDICATED,584.72
3249,India,28,Andhra Pradesh,2016,GODAVARI,NON-COKING,300-600,INFERRED,107.75
3250,India,28,Andhra Pradesh,2016,GODAVARI,NON-COKING,600-1200,INDICATED,81.87
3251,India,28,Andhra Pradesh,2016,GODAVARI,NON-COKING,600-1200,INFERRED,278.87
3252,India,28,Andhra Pradesh,2017,GODAVARI,NON-COKING,0-300,INDICATED,482.46
3253,India,28,Andhra Pradesh,2017,GODAVARI,NON-COKING,0-300,INFERRED,45.03
3254,India,28,Andhra Pradesh,2017,GODAVARI,NON-COKING,300-600,INDICATED,584.72
3255,India,28,Andhra Pradesh,2017,GODAVARI,NON-COKING,300-600,INFERRED,107.75
3256,India,28,Andhra Pradesh,2017,GODAVARI,NON-COKING,600-1200,INDICATED,81.87
3257,India,28,Andhra Pradesh,2017,GODAVARI,NON-COKING,600-1200,INFERRED,278.87
3258,India,28,Andhra Pradesh,2018,GODAVARI,NON-COKING,0-300,INDICATED,482.46
3259,India,28,Andhra Pradesh,2018,GODAVARI,NON-COKING,0-300,INFERRED,45.03
3260,India,28,Andhra Pradesh,2018,GODAVARI,NON-COKING,300-600,INDICATED,584.72
3261,India,28,Andhra Pradesh,2018,GODAVARI,NON-COKING,300-600,INFERRED,107.75
3262,India,28,Andhra Pradesh,2018,GODAVARI,NON-COKING,600-1200,INDICATED,81.87
3263,India,28,Andhra Pradesh,2018,GODAVARI,NON-COKING,600-1200,INFERRED,278.87
3264,India,28,Andhra Pradesh,2019,GODAVARI,NON-COKING,0-300,INDICATED,419.49
3265,India,28,Andhra Pradesh,2019,GODAVARI,NON-COKING,0-300,INFERRED,45.03
3266,India,28,Andhra Pradesh,2019,GODAVARI,NON-COKING,0-300,PROVED,87.38
3267,India,28,Andhra Pradesh,2019,GODAVARI,NON-COKING,300-600,INDICATED,577.08
3268,India,28,Andhra Pradesh,2019,GODAVARI,NON-COKING,300-600,INFERRED,107.75
3269,India,28,Andhra Pradesh,2019,GODAVARI,NON-COKING,300-600,PROVED,9.74
3270,India,28,Andhra Pradesh,2019,GODAVARI,NON-COKING,600-1200,INDICATED,81.87
3271,India,28,Andhra Pradesh,2019,GODAVARI,NON-COKING,600-1200,INFERRED,278.87
3272,India,28,Andhra Pradesh,2020,GODAVARI,NON-COKING,0-300,INDICATED,419.49
3273,India,28,Andhra Pradesh,2020,GODAVARI,NON-COKING,0-300,INFERRED,45.03
3274,India,28,Andhra Pradesh,2020,GODAVARI,NON-COKING,0-300,PROVED,87.38
3275,India,28,Andhra Pradesh,2020,GODAVARI,NON-COKING,300-600,INDICATED,577.08
3276,India,28,Andhra Pradesh,2020,GODAVARI,NON-COKING,300-600,INFERRED,107.75
3277,India,28,Andhra Pradesh,2020,GODAVARI,NON-COKING,300-600,PROVED,9.74
3278,India,28,Andhra Pradesh,2020,GODAVARI,NON-COKING,600-1200,INDICATED,81.87
3279,India,28,Andhra Pradesh,2020,GODAVARI,NON-COKING,600-1200,INFERRED,278.87
3280,India,36,Telangana,2011,GODAVARI,NON-COKING,0-300,INDICATED,1460.6636592619620886104724
3281,India,36,Telangana,2011,GODAVARI,NON-COKING,0-300,INFERRED,60.9516877188300126394832
3282,India,36,Telangana,2011,GODAVARI,NON-COKING,0-300,PROVED,2471.1133551977182711229370
3283,India,36,Telangana,2011,GODAVARI,NON-COKING,300-600,INDICATED,1965.4353425228051522740904
3284,India,36,Telangana,2011,GODAVARI,NON-COKING,300-600,INFERRED,270.6200306641779845538054
3285,India,36,Telangana,2011,GODAVARI,NON-COKING,300-600,PROVED,1372.695905720989061134586
3286,India,36,Telangana,2011,GODAVARI,NON-COKING,600-1200,INDICATED,599.9776566429509154270150
3287,India,36,Telangana,2011,GODAVARI,NON-COKING,600-1200,INFERRED,922.1260322139154621327898
3288,India,36,Telangana,2011,GODAVARI,NON-COKING,600-1200,PROVED,3.683256522933100981066
3289,India,36,Telangana,2012,GODAVARI,NON-COKING,0-300,INDICATED,1408.7297422886053647774418
3290,India,36,Telangana,2012,GODAVARI,NON-COKING,0-300,INFERRED,63.0043789945320554334256
3291,India,36,Telangana,2012,GODAVARI,NON-COKING,0-300,PROVED,2523.6349378185542088203624
3292,India,36,Telangana,2012,GODAVARI,NON-COKING,300-600,INDICATED,1948.4965010077880934926262
3293,India,36,Telangana,2012,GODAVARI,NON-COKING,300-600,INFERRED,250.1179488500087910030178
3294,India,36,Telangana,2012,GODAVARI,NON-COKING,300-600,PROVED,1424.5263604324656416816316
3295,India,36,Telangana,2012,GODAVARI,NON-COKING,600-1200,INDICATED,596.6503103008855073497374
3296,India,36,Telangana,2012,GODAVARI,NON-COKING,600-1200,INFERRED,942.6363910090350671464562
3297,India,36,Telangana,2012,GODAVARI,NON-COKING,600-1200,PROVED,10.9711382497703940458494
3298,India,36,Telangana,2013,GODAVARI,NON-COKING,0-300,INDICATED,1408.7297422886053647774418
3299,India,36,Telangana,2013,GODAVARI,NON-COKING,0-300,INFERRED,63.0043789945320554334256
3300,India,36,Telangana,2013,GODAVARI,NON-COKING,0-300,PROVED,2523.6349378185542088203624
3301,India,36,Telangana,2013,GODAVARI,NON-COKING,300-600,INDICATED,1948.4965010077880934926262
3302,India,36,Telangana,2013,GODAVARI,NON-COKING,300-600,INFERRED,256.0152977771769583041628
3303,India,36,Telangana,2013,GODAVARI,NON-COKING,300-600,PROVED,1431.9383968735591066895970
3304,India,36,Telangana,2013,GODAVARI,NON-COKING,600-1200,INDICATED,596.6503103008855073497374
3305,India,36,Telangana,2013,GODAVARI,NON-COKING,600-1200,INFERRED,942.6363910090350671464562
3306,India,36,Telangana,2013,GODAVARI,NON-COKING,600-1200,PROVED,19.2232882573306225360130
3307,India,36,Telangana,2014,GODAVARI,NON-COKING,0-300,INDICATED,1481.9768852092716055233824
3308,India,36,Telangana,2014,GODAVARI,NON-COKING,0-300,INFERRED,63.0043789945320554334256
3309,India,36,Telangana,2014,GODAVARI,NON-COKING,0-300,PROVED,2538.2313937246048236071262
3310,India,36,Telangana,2014,GODAVARI,NON-COKING,300-600,INDICATED,1925.7389418846317763073656
3311,India,36,Telangana,2014,GODAVARI,NON-COKING,300-600,INFERRED,264.242616841885952405690
3312,India,36,Telangana,2014,GODAVARI,NON-COKING,300-600,PROVED,1464.19793012778778325972
3313,India,36,Telangana,2014,GODAVARI,NON-COKING,600-1200,INDICATED,594.3824175204727665209462
3314,India,36,Telangana,2014,GODAVARI,NON-COKING,600-1200,INFERRED,942.6363910090350671464562
3315,India,36,Telangana,2014,GODAVARI,NON-COKING,600-1200,PROVED,24.0115217371436538113988
3316,India,36,Telangana,2015,GODAVARI,NON-COKING,0-300,INDICATED,3160.09
3317,India,36,Telangana,2015,GODAVARI,NON-COKING,0-300,INFERRED,107.21
3318,India,36,Telangana,2015,GODAVARI,NON-COKING,0-300,PROVED,6136.4
3319,India,36,Telangana,2015,GODAVARI,NON-COKING,300-600,INDICATED,4236.43
3320,India,36,Telangana,2015,GODAVARI,NON-COKING,300-600,INFERRED,490.84
3321,India,36,Telangana,2015,GODAVARI,NON-COKING,300-600,PROVED,3595.2
3322,India,36,Telangana,2015,GODAVARI,NON-COKING,600-1200,INDICATED,1411.4
3323,India,36,Telangana,2015,GODAVARI,NON-COKING,600-1200,INFERRED,1998.86
3324,India,36,Telangana,2015,GODAVARI,NON-COKING,600-1200,PROVED,74.92
3325,India,36,Telangana,2016,GODAVARI,NON-COKING,0-300,INDICATED,3068.17
3326,India,36,Telangana,2016,GODAVARI,NON-COKING,0-300,INFERRED,119.42
3327,India,36,Telangana,2016,GODAVARI,NON-COKING,0-300,PROVED,6281.4
3328,India,36,Telangana,2016,GODAVARI,NON-COKING,300-600,INDICATED,4106.59
3329,India,36,Telangana,2016,GODAVARI,NON-COKING,300-600,INFERRED,554.01
3330,India,36,Telangana,2016,GODAVARI,NON-COKING,300-600,PROVED,3725.04
3331,India,36,Telangana,2016,GODAVARI,NON-COKING,600-1200,INDICATED,1411.4
3332,India,36,Telangana,2016,GODAVARI,NON-COKING,600-1200,INFERRED,2026.77
3333,India,36,Telangana,2016,GODAVARI,NON-COKING,600-1200,PROVED,122.01
3334,India,36,Telangana,2017,GODAVARI,NON-COKING,0-300,INDICATED,3038.31
3335,India,36,Telangana,2017,GODAVARI,NON-COKING,0-300,INFERRED,103.18
3336,India,36,Telangana,2017,GODAVARI,NON-COKING,0-300,PROVED,6331.99
3337,India,36,Telangana,2017,GODAVARI,NON-COKING,300-600,INDICATED,4092.49
3338,India,36,Telangana,2017,GODAVARI,NON-COKING,300-600,INFERRED,400.44
3339,India,36,Telangana,2017,GODAVARI,NON-COKING,300-600,PROVED,3927.72
3340,India,36,Telangana,2017,GODAVARI,NON-COKING,600-1200,INDICATED,1411.4
3341,India,36,Telangana,2017,GODAVARI,NON-COKING,600-1200,INFERRED,2016.23
3342,India,36,Telangana,2017,GODAVARI,NON-COKING,600-1200,PROVED,142.55
3343,India,36,Telangana,2018,GODAVARI,NON-COKING,0-300,INDICATED,3063.78
3344,India,36,Telangana,2018,GODAVARI,NON-COKING,0-300,INFERRED,107.49
3345,India,36,Telangana,2018,GODAVARI,NON-COKING,0-300,PROVED,6341.8
